,cr,UltimateCategory
3499.0,这里应该是 &&,12.0
3500.0,Fragment中 getActivity() 需要检查 null,12.0
3504.0,直接命名为clearInput,12.0
3509.0,直接删了吧,12.0
3514.0,这个不应该是new出来的，应该由入参传进来,12.0
3515.0,注释说明清楚,12.0
3516.0,直接命名为clearHistory,12.0
3517.0,这个应该在构造函数里执行,12.0
3520.0,包装在ViewData类里,12.0
3522.0,key定义成常量,12.0
3523.0,命名不规范，统一用驼峰命名。,12.0
3527.0,Presenter应该实现在UI层,12.0
3529.0,不用s么？如果不用，可以定义成Void,12.0
3531.0,在finally块中关闭流,12.0
3532.0,使用常量  与zhoufenghui商量一下  你都有,12.0
3533.0,这个是set方法吧，不是add。,12.0
3534.0,加个EmptyParam的数据类型，而且可以是单例,12.0
3537.0,初始化完成后就把内容分割好，不要每次获取都分割。,12.0
3538.0,这个地方不能要提示吧,12.0
3539.0,嗯 这个是原来代码 应该去掉,12.0
3540.0,ViewModel处理数据拼接，不要在binding里处理,12.0
3541.0,不需要public,12.0
3542.0,本地版本应该不需要,12.0
3543.0,定义到服务器品质字段的类里,12.0
3548.0,用工具类,12.0
3550.0,要通过databinding传递,12.0
3552.0,可以使用MultiCatch表达式,12.0
3553.0,直接用HIQUALITY.equals就行了,12.0
3554.0,加点日志吧,12.0
3560.0,这种判断合一吧,12.0
3568.0,一个私有的方法就够了吧,12.0
3571.0,确认一下 离线版本是不是就应该不要这个设置,12.0
3572.0,非RecyclerView不需要执行这个,12.0
3573.0,有必要是public么？protected就可以吧,12.0
3574.0,这个类路径以合一的为准,12.0
3575.0,同上，可以在debug日志里打,12.0
3578.0,不能用toString,12.0
3587.0,接口命名应该是getTitles,12.0
3589.0,titles提前创建好，用databinding通知刷新,12.0
3594.0,用户输入不要打印,12.0
3597.0,要考虑多语言,12.0
3598.0,这种逻辑直接封装一个函数返回,12.0
3602.0,这个直接用input.isEmpty绑定x按钮的变化就行,12.0
3606.0,加载更多的时候，不需要给界面推送error状态吧，弹个Toast就行了。,12.0
3608.0,加点日志,12.0
3609.0,这种堆栈信息不能打印,12.0
3612.0,这个应该放在queryArtistDetail里面,12.0
3613.0,用BuildConfig.DEBUG控制更保险,12.0
3617.0,命名不合适，定义到接口定义里去,12.0
3618.0,定义常量,12.0
3619.0,不要打印堆栈,12.0
3623.0,用下面已有的Presenter,12.0
3624.0,移植代码不要注释。,12.0
3625.0,直接构造函数,12.0
3626.0,不需要单独创建类了,12.0
3627.0,传抽象类型进来,12.0
3629.0,这个应该通过ObservableInt类型的绑定,12.0
3631.0,不需要set方法，对UI来说只有get,12.0
3632.0,这个后面要补充业务逻辑吧？加个TODO,12.0
3634.0,应该是private的,12.0
3635.0,泛型要写上,12.0
3636.0,大写TODO:,12.0
3637.0,用private，而且UI应该依赖接口，而不是实现。,12.0
3638.0,用ExitUtils退出应用,12.0
3639.0,这个不要每次new，从外面传进来,12.0
3640.0,堆栈信息不要打印,12.0
3647.0,"这个放在lib_base,后面应该还会用。后续不太会用，或者不好区分的再放cnapp",12.0
3649.0,这种别动,12.0
3651.0,已经在base下的先不动了,12.0
3652.0,没有注解的，先删掉吧。,12.0
3654.0,这一类的最好放在base下,12.0
3655.0,资源相关放在lib_base下吧，app下的可以考虑都挪过去,12.0
3658.0,用databinding绑定点击事件,12.0
3659.0,点击事件，用Presenter绑定到UI上,12.0
3660.0,可以用NullParam.INSTANCE,12.0
3662.0,打印error日志,12.0
3663.0,换一种调用方式，用OverseasDatasource重写一下。,12.0
3664.0,镜像语言场景看能不能在View层统一处理,12.0
3665.0,统一绑定抽象的ItemPresenter,12.0
3666.0,get(position)要校验，而且不要几个地方都调用get(posistion),12.0
3668.0,校验pos,12.0
3669.0,这个是不是可以抽取成一个通用的？,12.0
3670.0,测试日志打debug级别,12.0
3674.0,名字起成VIEW_TYPE_FILM_HOR_SCROLL比较合适,12.0
3676.0,这块不用严格对应，之前的就可以,12.0
3677.0,不能抛出异常,12.0
3678.0,getMediaController 在前面一处初始化好，比如成员变量,12.0
3679.0,要多语言处理,12.0
3684.0,没用的代码删了,12.0
3685.0,加到musicbase里,12.0
3686.0,日志打英文，，,12.0
3687.0,不用单独的接口定义了，在原来的上面扩展就行,12.0
3692.0,"就用MV = ""/content/fragment/mv"";这个定义",12.0
3693.0,这个要从strings文件里获取,12.0
3696.0,不需要判空了,12.0
3697.0,多余代码,12.0
3703.0,调用位置不对,12.0
3704.0,行列数其实可以从Builder对象里传进来,12.0
3706.0,注释都加下吧，好像都有checkstyle问题,12.0
3707.0,定义常量，不止一处了。,12.0
3708.0,函数体太复杂，优化一下。,12.0
3710.0,i是什么意义？要转成有意义的变量,12.0
3711.0,多余注释删掉,12.0
3713.0,"起成""有声电台""，和普通的音乐电台区分开来。",12.0
3716.0,名字起得不好，起成圆形图片Item就行了，不要有业务命名,12.0
3718.0,声明时已创建了对象，此处用add()的形式更好些，同一个对象,12.0
3719.0,定义成/content/fragment/song/newsong,12.0
3725.0,放在exInfo里吧，不要再无限扩展了。,12.0
3726.0,用新的方式跳转，NavigationType.NATIVE.build(),12.0
3727.0,可以直接传SingleMapper,12.0
3729.0,定义到同一个地方去,12.0
3732.0,这个不应该放在这，应该是更公共的地方,12.0
3733.0,这个应该是ExInfoKey,12.0
3734.0,"命名起的容易阅读一些
SERVICE_TYPE
ACTION_URL
RECOMMEND_DATA",12.0
3735.0,这个在用户模块,12.0
3742.0,要判空,12.0
3743.0,这个类要在海外屏蔽掉,12.0
3744.0,MediaPlaybackService 这个类不能一直扩张了，你们把切换品质的抽取出去。不要随意不断往里增加逻辑了。已经不能维护了,12.0
3746.0,应该是给songExInfo 赋值，不然都丢给临时变量做什么,12.0
3749.0,直接return,12.0
3750.0,方法保留，变量删除,12.0
3751.0,定义成静态变量，而且string起个稍微有意义的,12.0
3752.0,皮肤持久化可以起名为SkinRepository,12.0
3754.0,注释都加下,12.0
3755.0,这种都要封装起来，在songbean内部判空，SongExInfo为空则创建，然后传值。对外的接口可以不变,12.0
3756.0,最好写成防止注入的,12.0
3757.0,放在入口处,12.0
3759.0,大段的空行去掉啊,12.0
3764.0,调试代码删掉,12.0
3765.0,逻辑单独抽取出来,12.0
3766.0,private+get方法,12.0
3767.0,临时变量保存,12.0
3769.0,能不能cover全部异常,12.0
3770.0,多余的Toast,12.0
3771.0,这些先别动,12.0
3772.0,多余,12.0
3773.0,放在静态变量非常不合适,12.0
3776.0,其他类里已有类似方法，合一下,12.0
3777.0,onStart注册,12.0
3778.0,这个逻辑放到ViewModel里去,12.0
3780.0,命名不合适，应该起名为changeToUsing,12.0
3781.0,这里涉及访问数据库，需要异步操作。,12.0
3783.0,数据类型可以优化，定义为具体的语义类型。,12.0
3784.0,多余的，另外数组打印用工具类打安全,12.0
3785.0,判空，判数组大小,12.0
3786.0,新增字串不要加LT,12.0
3787.0,测试日志不要提交,12.0
3788.0,不需要定义这种了,12.0
3789.0,"命名不好，应该是skinInfoListDefault,skinInfoListDownloaded",12.0
3791.0,类似问题，不能这么改,12.0
3794.0,测试日志删掉,12.0
3795.0,要extend MusicService,12.0
3797.0,定义到字串里,12.0
3798.0,这个多余了，直接让内容模块的实现就行了,12.0
3799.0,定义常量,12.0
3800.0,定义常量，DEVICE_USER,12.0
3803.0,用工具类,12.0
3805.0,不要return null，返回空字串,12.0
3807.0,统一命名，Impl,12.0
3808.0,明显应该抽取到songbean里，简化下,12.0
3809.0,不要返回null,12.0
3810.0,不要返回null，返回空字串,12.0
3812.0,定义到ContentModule里去,12.0
3813.0,用自己代码的ArrayUtils,12.0
3814.0,这个判空多余,12.0
3815.0,这段要放在SongExInfo里，遍历下有没有品质字段。,12.0
3816.0,别引入checkstyle了,12.0
3817.0,日志要打描述,12.0
3818.0,词不达意，为空怎么是set,12.0
3819.0,常量放在前面,12.0
3820.0,用For-Each循环,12.0
3821.0,用LiveEvent,12.0
3822.0,封装一层啊,12.0
3823.0,严禁根据位置做逻辑,12.0
3824.0,通用Dialog，名字不对ConfirmDialogModelImpl,12.0
3825.0,要用AccountHelper.getMusicUserId();,12.0
3826.0,QualityInfo 有定义了,12.0
3828.0,需要调用onBuyVipSucces刷新会员状态,12.0
3830.0,抽取函数，过程太复杂。,12.0
3831.0,用User.TURIST,12.0
3832.0,定义字串,12.0
3833.0,判断多余,12.0
3834.0,测试代码,12.0
3840.0,这个为什么是硬编码的？如果要区分环境，写到xml里去,12.0
3841.0,放在string字串里，提交翻译,12.0
3842.0,放到string文件里，另外问一下多语言如何考虑,12.0
3843.0,测试代码删了,12.0
3844.0,命名不合适，什么Req？,12.0
3845.0,要写到string里,12.0
3846.0,放在资源文件里,12.0
3847.0,list是否可能为null？打印list大小用ArrayUtils的方法,12.0
3848.0,这几个最好统一下,12.0
3849.0,应该以实际的数据为准,12.0
3850.0,多余的，,12.0
3854.0,需要在onClear里释放,12.0
3856.0,访问数据库需要异步获取,12.0
3857.0,测试代码删除掉。,12.0
3858.0,这个是不需要开放的,12.0
3859.0,接口定义不要暴露实现,12.0
3860.0,"异常要打error级别日志，直接用Logger.error(TAG, [描述], e);",12.0
3861.0,链式调用需要判空或者加注解,12.0
3862.0,在新的账号接口上处理。,12.0
3863.0,需要判断index有效性,12.0
3864.0,比较常量放在左边,12.0
3866.0,测试代码删掉,12.0
3867.0,回调也需要判断数组下标,12.0
3868.0,常量定义,12.0
3869.0,打日志,12.0
3871.0,equals方法调用，常量写到前面,12.0
3872.0,打印errorCode,12.0
3873.0,多余的，删除,12.0
3874.0,不确定是否为空，就调用了，要么判空，要么限制Nonnull,12.0
3875.0,这段逻辑放到DaoHelper里去做就行了,12.0
3876.0,每次使用userId的地方动态获取,12.0
3877.0,定义到字串,12.0
3878.0,定义字串,12.0
3880.0,日志要打印描述,12.0
3882.0,这个应该是MusicUserId,12.0
3883.0,比较常量在左边,12.0
3884.0,定义字串提交翻译,12.0
3887.0,不要在private里设置，从构建的地方加载状态,12.0
3888.0,测试数据加TODO，定义一个位置。,12.0
3889.0,长表达式定义成方法或者变量,12.0
3890.0,不好的命名,12.0
3891.0,统一合一处理,12.0
3892.0,操作数据库的类，不应该做删除文件。,12.0
3894.0,抽取成函数,12.0
3895.0,常量放前面，就不用判空了,12.0
3898.0,使用User.TURIST,12.0
3899.0,这个问一下新的接口是什么,12.0
3902.0,进度日志不能打,12.0
3903.0,文件路径不要打印,12.0
3904.0,应该映射到一个上面，当前做的不准,12.0
3905.0,应该是_后缀,12.0
3906.0,要判断是不是存在,12.0
3912.0,"没有""当前渠道""的概念了，需要和SE确认是不是在初始化里配置不支持的渠道。",12.0
3913.0,不要放通,12.0
3914.0,为空的时候  要重新获取一下,12.0
3915.0,没登录会强制拉起登录,12.0
3916.0,测试日志吧？不要提交,12.0
3917.0,add一个Object.class就可以了,12.0
3918.0,大写了,12.0
3919.0,放到工具类里,12.0
3920.0,用NetworkStartup     public LiveData<Boolean> getLiveConnect(),12.0
3923.0,切换新的下载接口,12.0
3924.0,不要写魔鬼数字,12.0
3926.0,error要打日志,12.0
3927.0,抽到工具类里去,12.0
3928.0,要有错误描述，什么场景下的错误？,12.0
3933.0,改造原来的啊，万一调用原来的不就错了,12.0
3934.0,不要调用getSongExInfo,12.0
3935.0,用StringUtils判断空,12.0
3937.0,纯营销的，继续放一个子类,12.0
3938.0,变量不能大写开头,12.0
3939.0,测试日志不要提交,12.0
3940.0,异常日志。,12.0
3941.0,异常分支日志,12.0
3942.0,确认下多语言翻译场景,12.0
3943.0,用for-each,12.0
3944.0,异常日志,12.0
3945.0,打debug日志,12.0
3949.0,验证签名放到下载里,12.0
3950.0,异常定义错误，用已有实现,12.0
3951.0,默认字串，不提交翻译，要标记一下。,12.0
3953.0,用工具类判空,12.0
3954.0,能放在基类的，不要搞这么多重复代码,12.0
3955.0,用for-each循环；抽取方法,12.0
3956.0,这些操作都写到SkinManagerImpl里去,12.0
3957.0,这个过程可以改为ResUsingInfoImpl的构造函数中进行,12.0
3960.0,异常分支打日志,12.0
3961.0,测试代码，删掉,12.0
3964.0,测试代码不要提交,12.0
3965.0,工具类判断,12.0
3966.0,有工具类判断数组下标,12.0
3967.0,用工具类判断,12.0
3968.0,songBeans 没判空,12.0
3971.0,该删除的就删除,12.0
3975.0,不需要，通过DownloadChoiceDialogBean传bean数据进去,12.0
3977.0,info日志不要打,12.0
3979.0,用新的状态监听,12.0
3983.0,定义到Bean里去,12.0
3985.0,用工具类,12.0
3986.0,用工具类MathUtils,12.0
3987.0,增加对结果的判空,12.0
3990.0,用MoreAction.GOTO_COLUMNTYPE_CATEGORYTYPE,12.0
3992.0,日志描述,12.0
3993.0,直接用定义好的ContentType就可以了,12.0
3996.0,在线不是这么判断的了，可以直接先检测下，不加if,12.0
4000.0,这些都放在QingtingDatasourceImpl好了，别弄在CN下了,12.0
4003.0,放到cn,12.0
4004.0,这个不能打印吧,12.0
4005.0,判空，不需要.toString(),12.0
4006.0,把title传过去显示,12.0
4008.0,"这个应该放在
ItemBean itemBean = new ItemBean(contentSimpleInfo); 过程里",12.0
4012.0,日志打印注意下级别,12.0
4013.0,误删别人字串,12.0
4014.0,不需要增加这个字段,12.0
4017.0,逻辑写到base里,12.0
4019.0,加错位置了，应该放到cn的资源module里,12.0
4020.0,这个类不要用了，用OverseasDatasouce的,12.0
4021.0,废弃代码了，改一下,12.0
4022.0,debug日志,12.0
4023.0,抽取下,12.0
4024.0,命名不合适，应该是chart/list,12.0
4025.0,命名/chart/detail,12.0
4026.0,测试代码不要提交,12.0
4027.0,多余代码删掉,12.0
4030.0,都格式化一下,12.0
4031.0,就拿完整id吧，用getMusicid，现在不敏感了,12.0
4032.0,别再引入checkstyle了,12.0
4033.0,不需要调用super,12.0
4034.0,多余的代码删掉,12.0
4036.0,服务器没有？ 要么放在string,12.0
4039.0,用法不对，需要用SectionLiveEvent传递,12.0
4040.0,通过liveEvent推送跳转,12.0
4041.0,1. 不是用portal字段和MobileStartup?,12.0
4044.0,要定义字串,12.0
4045.0,考虑item为空的情况,12.0
4047.0,放在onCreate不就好了，别开历史倒车,12.0
4048.0,"1. 没注释
2. 逻辑可以优化
3. 魔鬼数字",12.0
4049.0,主流程需要打印info日志,12.0
4050.0,直接强转了,12.0
4052.0,用工具类,12.0
4053.0,把id打印出来诶诶诶,12.0
4054.0,"1. checkstyle
2. 注释也和代码对不上，还加在了代码后面，而不是上面",12.0
4055.0,error日志，打描述,12.0
4057.0,这个取不到信息，需要换新的,12.0
4059.0,格式还没改,12.0
4060.0,删除下载不需要登录,12.0
4061.0,都写下常量,12.0
4062.0,用sectionLiveEvent跳,12.0
4064.0,打印的整个songbean，不合理,12.0
4065.0,应该break,12.0
4067.0,"应该对event.getTaskBean().getItemBean()判空
downLoadSong一定不为空",12.0
4068.0,后台不要刷界面，传入lifecycleOwner,12.0
4069.0,"对外暴露的都是LiveData,方法名不对，还多了空格",12.0
4070.0,命名是PAGE,12.0
4074.0,用常量比较,12.0
4076.0,初始化的时候，给个正确的值,12.0
4078.0,类名和做的事情对不上,12.0
4079.0,影响逻辑了，不能改,12.0
4081.0,可以考虑新增一个父类，在父类里统一加,12.0
4082.0,使用e.getMessage(),12.0
4084.0,为什么抛异常？打日志就行了,12.0
4085.0,"在后面加
if (!TextUtils.isEmpty(pushToken)) {
            HmsHwPush.getInstance().deleteToken(pushToken);
        }",12.0
4086.0,不要直接打印异常堆栈，toString格式化一下,12.0
4089.0,名称改掉,12.0
4090.0,可以去掉了,12.0
4091.0,revert掉,12.0
4092.0,改名称,12.0
4093.0,传authroity,12.0
4094.0,"建议使用常量public class AccountConstants {

    public static final String BACKUPOPTION_SPFILE = ""cloudbacksettings"";",12.0
4095.0,"is_already_configed_new
建议使用常量cbsConstant",12.0
4096.0,方法变量判空,12.0
4099.0,可以使用safeIntent,12.0
4104.0,该请求也要放到isFirst判断,12.0
4105.0,不要修改原来的内容,12.0
4107.0,用getMessage,12.0
4108.0,拼写错误 清除,12.0
4109.0,不需要设置为成员变量，设置为local变量即可,12.0
4111.0,sp判空，其他的各个方法，包括老的方法，也要,12.0
4114.0,改成delete_wlan_fail吧 感觉更容易懂,12.0
4115.0,不要加空格,12.0
4116.0,不能直接删除onConfigurationChanged()函数，可以在initView()函数前增加必要对象的判空处理。,12.0
4117.0,建议先获取文件的下载路径再执行下载，分两步实现,12.0
4118.0,日志改下,12.0
4119.0,加注释，说明为什么传入的是空值,12.0
4120.0,加注释，注明为什么可以用空值,12.0
4121.0,可以用for each,12.0
4122.0,数据库的异常，不要打印具体的error信息，避免疑似安全问题,12.0
4123.0,"改成if (!""0"".equals(result))即可",12.0
4124.0,考虑是否有必要打印toString，内容会不会太多,12.0
4126.0,是否可以在return之前加一个数据库查询，查到的结果直接return？,12.0
4127.0,加todo吧，好识别,12.0
4128.0,又算了一遍文件hash，建议直接查数据库即可,12.0
4129.0,先获取index，再判断index>0,12.0
4130.0,错误码使用错误，VFS_ServerError,12.0
4132.0,"路径错误,应该是/NoteSync/note",12.0
4133.0,应该遍历失败列表，对列表中的错误进行判断,12.0
4134.0,加下注释，这些CDE都是用来做什么的,12.0
4135.0,map是否考虑用info打印,12.0
4137.0,findViewById放在上面的initViewHolder中完成,12.0
4147.0,"1. 1——7改成相应的明确String，比如SOCKET_EXCEPTION
2. errorcode判空",12.0
4151.0,忽略云备份,12.0
4152.0,去除日志,12.0
4153.0,不要直接打印e，加上toString,12.0
4154.0,"建议删除clearRestoreStatus()函数，在需要调用的地方，直接使用
AccountSetting.getInstance().clearRestoreStatus();",12.0
4159.0,变量的命名需要修改。,12.0
4161.0,appInfo需要合法性校验。,12.0
4163.0,日志打印要规范。,12.0
4170.0,不需要 CloudAlbumManager.getInstance()了,12.0
4172.0,多余日志,12.0
4175.0,这个文件没有,12.0
4180.0,建议增加注释函数,12.0
4183.0,函数名建议修改为getXXX，因为并未有设置的动作。,12.0
4184.0,这块应该不需要抽取方法，bindService 成功后后回调到onServiceConnected,12.0
4185.0,没必要添加这个方法,12.0
4186.0,该日志是否有必要打印info级别,12.0
4187.0,是否需要把decisionUtil赋值为null,12.0
4188.0,可以放到show（）后面，dialog 没有弹出来肯定触发不了打点,12.0
4189.0,重复了,12.0
4190.0,这些常量有什么特殊含义？建议加上注释。,12.0
4195.0,图库文件的处理，也需要考虑路径转换异常的兼容情况。,12.0
4196.0,"1、图库设置的权限直接修改，兼容老版本ROM是否有问题；
2、建议这几个权限，增加注释，描述当前仅克隆依赖使用到。",12.0
4198.0,不要直接打印堆栈，改成toString,12.0
4202.0,单子方法，改成getInstance(),12.0
4203.0,抽出来,12.0
4205.0,就近引用即可,12.0
4206.0,要处理,12.0
4207.0,要处理,12.0
4208.0,可优化为interface,12.0
4211.0,可去掉,12.0
4214.0,不再抛出异常，可以删除掉,12.0
4215.0,这边是否可以简洁写成 !TextUtils.isEmpty(this.traceID）,12.0
4216.0,规范上写: 行注释：注意起始字符必要留空格,12.0
4217.0,去除priority,12.0
4220.0,progress值建议增加是否合法的判断逻辑。,12.0
4221.0,没必要嵌套布局，有点多余,12.0
4223.0,不要打印堆栈,12.0
4225.0,空指针保护,12.0
4226.0,从外部intent取数据，加try catch,12.0
4227.0,日志错误 receive ** broadcast,12.0
4228.0,增加代码注释，为什么要注册这个广播。注明代码出处,12.0
4229.0,coreservice2 命名,12.0
4233.0,isSupportDownloadFileInfo是支持还是不支持， 调用的地方比较多 能不能写到函数里面,12.0
4234.0,合并为一行,12.0
4236.0,url地址放到公共类中,12.0
4238.0,无用注释未删除,12.0
4239.0,改成e.getmessage,12.0
4240.0,跟上面保持一致,12.0
4243.0,改成getLoginStatus(),12.0
4244.0,数字需要放到常量中,12.0
4245.0,参考上面的版本5呢,12.0
4249.0,加一下本地没有图片文件的处理,12.0
4250.0,max未判断是否为0,12.0
4251.0,服务器返回的结果是否有敏感数据，最好不要打info级别日志,12.0
4252.0,接口声明成interface，就可以去掉下面的public static，更简洁,12.0
4253.0,无用注释请删除,12.0
4254.0,编码规范,12.0
4256.0,没有其他判断的话，两个if 可以合并,12.0
4257.0,这个值就用全局变量，可以不用传递,12.0
4258.0,建议增加注释。,12.0
4259.0,是否考虑了新版本云服务兼容老版本图库的场景。比如上应用市场,12.0
4260.0,这里else if奇怪,12.0
4262.0,字符串默认设置的值有问题。,12.0
4263.0,未使用常量,12.0
4264.0,建议增加注释，描述该类的作用。,12.0
4266.0,添加作者,12.0
4268.0,无用注释请删除,12.0
4270.0,建议改为apkName,12.0
4273.0,注意语法,12.0
4274.0,Intent未判空,12.0
4278.0,需要return false,12.0
4279.0,servicesContryCode判空后处理有问题,12.0
4280.0,getWidth未判断是否为0,12.0
4282.0,把url作为返回值，不要反复替换request的sever值,12.0
4285.0,增加参数描述,12.0
4287.0,建议一行,12.0
4289.0,应该是sizeVfs,12.0
4291.0,建议添加指针异常判断,12.0
4292.0,注释出错,12.0
4293.0,注释跟方法不一致，要修改下,12.0
4294.0,安全问题,12.0
4297.0,最好做除零异常处理，try catch,12.0
4298.0,不应该使用测试环境公钥。,12.0
4300.0,通用数字值未放入常量中,12.0
4301.0,if else 不匹配， 好太好理解  能不能else里面return 不要else if 就是else,12.0
4303.0,getResources需要判空,12.0
4304.0,每个类都是同样的处理，为啥不提取出来放在基类中处理,12.0
4305.0,使用新的方案流程，不需要单独处理音乐模块,12.0
4306.0,这边不需要返回值，建议改成break,12.0
4307.0,加一下判断，只有图库的时候需要-1,12.0
4308.0,禁止.get.get,12.0
4310.0,多处使用的数字未使用常量,12.0
4316.0,无用注释未删除,12.0
4318.0,无用注释需删除,12.0
4322.0,要么添加注释，要么使用常量,12.0
4323.0,注释未与代码对齐,12.0
4324.0,缺少空格,12.0
4325.0,这里是协议服务器地址吗，注释不对吧,12.0
4327.0,边距常量请放在dimen中,12.0
4328.0,else前加个空格,12.0
4329.0,重复代码为什么没提取成公共方法,12.0
4330.0,格式未对齐,12.0
4331.0,去注册最好加判空,12.0
4332.0,不需要重复getMyFragment,12.0
4333.0,最好加判空,12.0
4334.0,使用数字要么加注释要么放在常量里,12.0
4335.0,前后空格不对,12.0
4336.0,标点之前缺少空格,12.0
4338.0,如果服务器版本还未上该功能，不返回interval 的情况,12.0
4339.0,符号间无空格,12.0
4340.0,已给默认值-1，忽略此~,12.0
4341.0,需要判空,12.0
4342.0,加个空行,12.0
4343.0,格式不对，需加空格,12.0
4344.0,else if即可,12.0
4345.0,这个也去掉下,12.0
4347.0,未加空格,12.0
4348.0,魔鬼数字,12.0
4349.0,getResources需判空,12.0
4350.0,代码缩进不对,12.0
4351.0,未空格,12.0
4352.0,建议在return的地方，增加日志打印信息，便于定位问题。,12.0
4353.0,换个名字  通用打点,12.0
4354.0,应使用已判空的对象，避免重复获取,12.0
4356.0,无用注释,12.0
4357.0,未判空,12.0
4358.0,请提取方法，避免圈复杂度过高,12.0
4359.0,请使用常量,12.0
4360.0,对象请判空,12.0
4361.0,已有resources变量，不需要重新获取,12.0
4362.0,请使用版本号判断,12.0
4363.0,无空格,12.0
4364.0,加个异常保护,12.0
4365.0,无用注释,12.0
4366.0,请说明数字意义或使用常量,12.0
4367.0,未调用公共方法,12.0
4368.0,描述需要修改下,12.0
4369.0,图库的恢复要放在lastQueue中考虑,12.0
4370.0,后台逻辑与界面仅通过msgId交互，不应该直接干预界面显示,12.0
4371.0,函数名要代表功能含义,12.0
4372.0,此处逻辑多余,12.0
4373.0,不使用的代码可以删除,12.0
4374.0,请使用常量,12.0
4375.0,重复获取，判空失效,12.0
4376.0,少了break,12.0
4377.0,未对返回结果做判空处理,12.0
4378.0,未对齐,12.0
4379.0,逻辑重新理一下,12.0
4380.0,留个空格,12.0
4381.0,请对齐,12.0
4383.0,请使用dimen常量,12.0
4384.0,无用注释请删除,12.0
4385.0,请判空,12.0
4386.0,window请判空,12.0
4387.0,未判空,12.0
4389.0,请使用版本号判断,12.0
4390.0,CoreService2建议修改为有含义的名称。,12.0
4391.0,外面判断吧,12.0
4392.0,注意正确的流程中断,12.0
4396.0,BluetoothAdapter类引用需要移除。,12.0
4398.0,建议增加判空，并打印日志,12.0
4399.0,"1、这个方法的日志和上个方法的日志相同
2、不需要字符串拼接",12.0
4400.0,"1、这个日志和上个方法的日志一模一样
2、不需要字符串拼接",12.0
4401.0,未使用到，可以删除引用。,12.0
4402.0,建议增加判空,12.0
4406.0,ex和  改为excption,12.0
4408.0,有这样的数据吗？如果有，这个数据应该直接抛异常吧,12.0
4414.0,response.getFailList() 需要判空处理,12.0
4415.0,本地缓存为空，在循环外判断,12.0
4416.0,在封装serverMetas的地方判断即可,12.0
4418.0,为什么调整顺序，建议增加注释，增加代码可读性,12.0
4419.0,是否替换为 !TextUtils.isEmpty(devices)会好一些,12.0
4420.0,"接口仍然是init， 不过init是异步的， 新增一个callback类在入参中进行回调， initCallbac在回调中执行， 

InitGalleryVersionCallable增加一个callback参数，回调给CloudAlbumSettings， CloudAlbumSettings在回调给CloudAlbumManager

initdefault先执行， 超时后不需要再重新赋值",12.0
4421.0,可能为 空,12.0
4423.0,不需要定义errCode变量，直接传入CBError.CLIENT_ERROR即可,12.0
4424.0,不需要定义errCode变量，直接传入e.getCode();即可,12.0
4427.0,isBatteryLevelTooLow 不应该是tooLow,12.0
4429.0,要不注释的重复代码去掉吧？,12.0
4430.0,顺序放到添加任务队列之前，而不是状态判断前,12.0
4431.0,不要.get.get，我说过禁止这样搞的,12.0
4432.0,用括号括起来吧,12.0
4435.0,不要.get.get，我说过禁止这样搞的，封装出来,12.0
4437.0,无用代码删除,12.0
4438.0,无用代码删除,12.0
4439.0,"代码去掉
直接调用HisyncAccountManager.getLoginInfo",12.0
4440.0,无用代码直接删除,12.0
4441.0,请使用e.toString(),12.0
4442.0,注释直接删除,12.0
4443.0,请使用e.toString,12.0
4444.0,大括号前面加空格,12.0
4445.0,可以在异常的时候返回下载的文件大小，没有必要再查一次服务器,12.0
4448.0,需要连续三次， 使用sleep阻塞感觉更容易点代码逻辑更简单点,12.0
4449.0,"if (mountPath == null || """".equals(mountPath)) 判断可使用TextUtil.isEmpty（）方法代替",12.0
4450.0,应该版本号8吧？,12.0
4451.0,公用一个pid字段， pid1_pid2,12.0
4452.0,请使用dimen值,12.0
4454.0,"&& files != null && files.size() > 0
return掉 比较好阅读",12.0
4455.0,长度因修改为 4,12.0
4459.0,建议使用CBAccess.inRestorePaused() 方法来判断是否有暂停的应用。,12.0
4460.0,判断条件改为且,12.0
4461.0,去掉相关sp文件，包括设置，获取的地方。,12.0
4463.0,"不要硬编码0,1,2，封装出来",12.0
4464.0,控制台的打印去掉，换成业务自己的日志工具类进行打印,12.0
4466.0,jar包去掉，代码里面引用的地方用反射,12.0
4468.0,定义为常量,12.0
4469.0,代码格式不对，缺少空格,12.0
4470.0,"空间满, 再释放空间, 5分钟内就传不了照片了",12.0
4472.0,无用注释可删除,12.0
4474.0,放到下面或者上面,12.0
4475.0,注释格式换下,12.0
4476.0,注释加个空格,12.0
4477.0,换行太早了吧。。,12.0
4478.0,格式化下{ 之前要有空格,12.0
4479.0,改为3,12.0
4480.0,"不需要设置true false, 直接用==",12.0
4481.0,描述不正确,12.0
4482.0,函数需要增加注释说明。,12.0
4484.0,错误码是否可以用最后一个模块的异常,12.0
4485.0,这个条件恢复修改,12.0
4486.0,用e级别日志,12.0
4487.0,方法命名不准确，无法和其他方法区分功能，命名为isHwidLogout,12.0
4488.0,resource需要判空,12.0
4490.0,需不需要干掉，空函数,12.0
4491.0,逻辑更改有问题,12.0
4492.0,可以使用TextUtil.isEmpty()方法判断空字符串,12.0
4493.0,建议改成abstract方法,12.0
4494.0,去掉未使用的import,12.0
4495.0,添加下这个类的描述,12.0
4496.0,这种注释，工号都查不到的，要删掉。,12.0
